5.96649 & 0.525 & 0.0316228
6.69452 & 0.525 & 0.0251189
7.51137 & 0.525 & 0.0199526
8.4279 & 0.525 & 0.0158489
9.45625 & 0.525 & 0.0125893
10.6101 & 0.525 & 0.01
11.9047 & 0.525 & 0.00794328
13.3573 & 0.525 & 0.00630957
14.9872 & 0.525 & 0.00501187
16.8159 & 0.525 & 0.00398107
18.8677 & 0.525 & 0.00316228
21.1699 & 0.525 & 0.00251189
23.753 & 0.525 & 0.00199526
26.6513 & 0.525 & 0.00158489
29.9033 & 0.525 & 0.00125893
33.5521 & 0.525 & 0.001
37.646 & 0.525 & 0.000794328
42.2395 & 0.525 & 0.000630957
47.3935 & 0.525 & 0.000501187
53.1764 & 0.525 & 0.000398107
59.6649 & 0.525 & 0.000316228
66.9452 & 0.525 & 0.000251189
75.1137 & 0.525 & 0.000199526
84.279 & 0.525 & 0.000158489
94.5625 & 0.525 & 0.000125893
106.101 & 0.525 & 0.0001
119.047 & 0.525 & 7.94328E-05
133.573 & 0.525 & 6.30957E-05
149.872 & 0.525 & 5.01187E-05
168.159 & 0.525 & 3.98107E-05
188.677 & 0.525 & 3.16228E-05
211.699 & 0.525 & 2.51189E-05
237.53 & 0.525 & 1.99526E-05
266.513 & 0.525 & 1.58489E-05
299.033 & 0.525 & 1.25893E-05
335.521 & 0.525 & 1E-05
376.46 & 0.525 & 7.94328E-06
422.395 & 0.525 & 6.30957E-06
473.935 & 0.525 & 5.01187E-06
531.764 & 0.525 & 3.98107E-06
596.649 & 0.525 & 3.16228E-06
669.452 & 0.525 & 2.51189E-06
751.137 & 0.525 & 1.99526E-06
842.79 & 0.525 & 1.58489E-06
945.625 & 0.525 & 1.25893E-06
0.106101 & 0.475 & 100
0.119047 & 0.475 & 79.4328
0.133573 & 0.475 & 63.0957
0.149872 & 0.475 & 50.1187
0.168159 & 0.475 & 39.8107
0.188677 & 0.475 & 31.6228
0.211699 & 0.475 & 25.1189
0.23753 & 0.475 & 19.9526
0.266513 & 0.475 & 15.8489
0.299033 & 0.475 & 12.5893
0.335521 & 0.475 & 10
0.37646 & 0.475 & 7.94328
0.422395 & 0.475 & 6.30957
0.473935 & 0.475 & 5.01187
0.531764 & 0.475 & 3.98107
0.596649 & 0.475 & 3.16228
0.669452 & 0.475 & 2.51189
0.751137 & 0.475 & 1.99526
0.84279 & 0.475 & 1.58489
0.945625 & 0.475 & 1.25893
1.06101 & 0.475 & 1
1.19047 & 0.475 & 0.794328
1.33573 & 0.475 & 0.630957
1.49872 & 0.475 & 0.501187
1.68159 & 0.475 & 0.398107
1.88677 & 0.475 & 0.316228
2.11699 & 0.475 & 0.251189
2.3753 & 0.475 & 0.199526
2.66513 & 0.475 & 0.158489
2.99033 & 0.475 & 0.125893
3.35521 & 0.475 & 0.1
3.7646 & 0.475 & 0.0794328
4.22395 & 0.475 & 0.0630957
4.73935 & 0.475 & 0.0501187
5.31764 & 0.475 & 0.0398107
5.96649 & 0.475 & 0.0316228
6.69452 & 0.475 & 0.0251189
7.51137 & 0.475 & 0.0199526
8.4279 & 0.475 & 0.0158489
9.45625 & 0.475 & 0.0125893
10.6101 & 0.475 & 0.01
11.9047 & 0.475 & 0.00794328
13.3573 & 0.475 & 0.00630957
14.9872 & 0.475 & 0.00501187
16.8159 & 0.475 & 0.00398107
18.8677 & 0.475 & 0.00316228
21.1699 & 0.475 & 0.00251189
23.753 & 0.475 & 0.00199526
26.6513 & 0.475 & 0.00158489
29.9033 & 0.475 & 0.00125893
33.5521 & 0.475 & 0.001
37.646 & 0.475 & 0.000794328
42.2395 & 0.475 & 0.000630957
47.3935 & 0.475 & 0.000501187
53.1764 & 0.475 & 0.000398107
59.6649 & 0.475 & 0.000316228
66.9452 & 0.475 & 0.000251189
75.1137 & 0.475 & 0.000199526
84.279 & 0.475 & 0.000158489
94.5625 & 0.475 & 0.000125893
106.101 & 0.475 & 0.0001
119.047 & 0.475 & 7.94328E-05
133.573 & 0.475 & 6.30957E-05
149.872 & 0.475 & 5.01187E-05
168.159 & 0.475 & 3.98107E-05
188.677 & 0.475 & 3.16228E-05
211.699 & 0.475 & 2.51189E-05
237.53 & 0.475 & 1.99526E-05
266.513 & 0.475 & 1.58489E-05
299.033 & 0.475 & 1.25893E-05
335.521 & 0.475 & 1E-05
376.46 & 0.475 & 7.94328E-06
422.395 & 0.475 & 6.30957E-06
473.935 & 0.475 & 5.01187E-06
531.764 & 0.475 & 3.98107E-06
596.649 & 0.475 & 3.16228E-06
669.452 & 0.475 & 2.51189E-06
751.137 & 0.475 & 1.99526E-06
842.79 & 0.475 & 1.58489E-06
945.625 & 0.475 & 1.25893E-06
0.106101 & 0.425 & 100
0.119047 & 0.425 & 79.4328
0.133573 & 0.425 & 63.0957
0.149872 & 0.425 & 50.1187
0.168159 & 0.425 & 39.8107
0.188677 & 0.425 & 31.6228
0.211699 & 0.425 & 25.1189
0.23753 & 0.425 & 19.9526
0.266513 & 0.425 & 15.8489
0.299033 & 0.425 & 12.5893
0.335521 & 0.425 & 10
0.37646 & 0.425 & 7.94328
0.422395 & 0.425 & 6.30957
0.473935 & 0.425 & 5.01187
0.531764 & 0.425 & 3.98107
0.596649 & 0.425 & 3.16228
0.669452 & 0.425 & 2.51189
0.751137 & 0.425 & 1.99526
0.84279 & 0.425 & 1.58489
0.945625 & 0.425 & 1.25893
1.06101 & 0.425 & 1
1.19047 & 0.425 & 0.794328
1.33573 & 0.425 & 0.630957
1.49872 & 0.425 & 0.501187
1.68159 & 0.425 & 0.398107
1.88677 & 0.425 & 0.316228
2.11699 & 0.425 & 0.251189
2.3753 & 0.425 & 0.199526
2.66513 & 0.425 & 0.158489
2.99033 & 0.425 & 0.125893
3.35521 & 0.425 & 0.1
3.7646 & 0.425 & 0.0794328
4.22395 & 0.425 & 0.0630957
4.73935 & 0.425 & 0.0501187
5.31764 & 0.425 & 0.0398107
5.96649 & 0.425 & 0.0316228
6.69452 & 0.425 & 0.0251189
7.51137 & 0.425 & 0.0199526
8.4279 & 0.425 & 0.0158489
9.45625 & 0.425 & 0.0125893
10.6101 & 0.425 & 0.01
11.9047 & 0.425 & 0.00794328
13.3573 & 0.425 & 0.00630957
14.9872 & 0.425 & 0.00501187
16.8159 & 0.425 & 0.00398107
18.8677 & 0.425 & 0.00316228
21.1699 & 0.425 & 0.00251189
23.753 & 0.425 & 0.00199526
26.6513 & 0.425 & 0.00158489
29.9033 & 0.425 & 0.00125893
33.5521 & 0.425 & 0.001
37.646 & 0.425 & 0.000794328
42.2395 & 0.425 & 0.000630957
47.3935 & 0.425 & 0.000501187
53.1764 & 0.425 & 0.000398107
59.6649 & 0.425 & 0.000316228
66.9452 & 0.425 & 0.000251189
75.1137 & 0.425 & 0.000199526
84.279 & 0.425 & 0.000158489
94.5625 & 0.425 & 0.000125893
106.101 & 0.425 & 0.0001
119.047 & 0.425 & 7.94328E-05
133.573 & 0.425 & 6.30957E-05
149.872 & 0.425 & 5.01187E-05
168.159 & 0.425 & 3.98107E-05
188.677 & 0.425 & 3.16228E-05
211.699 & 0.425 & 2.51189E-05
237.53 & 0.425 & 1.99526E-05
266.513 & 0.425 & 1.58489E-05
299.033 & 0.425 & 1.25893E-05
335.521 & 0.425 & 1E-05
376.46 & 0.425 & 7.94328E-06
422.395 & 0.425 & 6.30957E-06
473.935 & 0.425 & 5.01187E-06
531.764 & 0.425 & 3.98107E-06
596.649 & 0.425 & 3.16228E-06
669.452 & 0.425 & 2.51189E-06
751.137 & 0.425 & 1.99526E-06
842.79 & 0.425 & 1.58489E-06
945.625 & 0.425 & 1.25893E-06
0.106101 & 0.375 & 100
0.119047 & 0.375 & 79.4328
0.133573 & 0.375 & 63.0957
0.149872 & 0.375 & 50.1187
0.168159 & 0.375 & 39.8107
0.188677 & 0.375 & 31.6228
0.211699 & 0.375 & 25.1189
0.23753 & 0.375 & 19.9526
0.266513 & 0.375 & 15.8489
0.299033 & 0.375 & 12.5893
0.335521 & 0.375 & 10
0.37646 & 0.375 & 7.94328
0.422395 & 0.375 & 6.30957
0.473935 & 0.375 & 5.01187
0.531764 & 0.375 & 3.98107
0.596649 & 0.375 & 3.16228
0.669452 & 0.375 & 2.51189
0.751137 & 0.375 & 1.99526
0.84279 & 0.375 & 1.58489
0.945625 & 0.375 & 1.25893
1.06101 & 0.375 & 1
1.19047 & 0.375 & 0.794328
1.33573 & 0.375 & 0.630957
1.49872 & 0.375 & 0.501187
1.68159 & 0.375 & 0.398107
1.88677 & 0.375 & 0.316228
2.11699 & 0.375 & 0.251189
2.3753 & 0.375 & 0.199526
2.66513 & 0.375 & 0.158489
2.99033 & 0.375 & 0.125893
3.35521 & 0.375 & 0.1
3.7646 & 0.375 & 0.0794328
4.22395 & 0.375 & 0.0630957
4.73935 & 0.375 & 0.0501187
5.31764 & 0.375 & 0.0398107
5.96649 & 0.375 & 0.0316228
6.69452 & 0.375 & 0.0251189
7.51137 & 0.375 & 0.0199526
8.4279 & 0.375 & 0.0158489
9.45625 & 0.375 & 0.0125893
10.6101 & 0.375 & 0.01
11.9047 & 0.375 & 0.00794328
13.3573 & 0.375 & 0.00630957
14.9872 & 0.375 & 0.00501187
16.8159 & 0.375 & 0.00398107
18.8677 & 0.375 & 0.00316228
21.1699 & 0.375 & 0.00251189
23.753 & 0.375 & 0.00199526
26.6513 & 0.375 & 0.00158489
29.9033 & 0.375 & 0.00125893
33.5521 & 0.375 & 0.001
37.646 & 0.375 & 0.000794328
42.2395 & 0.375 & 0.000630957
47.3935 & 0.375 & 0.000501187
53.1764 & 0.375 & 0.000398107
59.6649 & 0.375 & 0.000316228
66.9452 & 0.375 & 0.000251189
75.1137 & 0.375 & 0.000199526
84.279 & 0.375 & 0.000158489
94.5625 & 0.375 & 0.000125893
106.101 & 0.375 & 0.0001
119.047 & 0.375 & 7.94328E-05
133.573 & 0.375 & 6.30957E-05
149.872 & 0.375 & 5.01187E-05
168.159 & 0.375 & 3.98107E-05
188.677 & 0.375 & 3.16228E-05
211.699 & 0.375 & 2.51189E-05
237.53 & 0.375 & 1.99526E-05
266.513 & 0.375 & 1.58489E-05
299.033 & 0.375 & 1.25893E-05
335.521 & 0.375 & 1E-05
376.46 & 0.375 & 7.94328E-06
422.395 & 0.375 & 6.30957E-06
473.935 & 0.375 & 5.01187E-06
531.764 & 0.375 & 3.98107E-06
596.649 & 0.375 & 3.16228E-06
669.452 & 0.375 & 2.51189E-06
751.137 & 0.375 & 1.99526E-06
842.79 & 0.375 & 1.58489E-06
945.625 & 0.375 & 1.25893E-06
0.106101 & 0.325 & 100
0.119047 & 0.325 & 79.4328
0.133573 & 0.325 & 63.0957
0.149872 & 0.325 & 50.1187
0.168159 & 0.325 & 39.8107
0.188677 & 0.325 & 31.6228
0.211699 & 0.325 & 25.1189
0.23753 & 0.325 & 19.9526
0.266513 & 0.325 & 15.8489
0.299033 & 0.325 & 12.5893
0.335521 & 0.325 & 10
0.37646 & 0.325 & 7.94328
0.422395 & 0.325 & 6.30957
0.473935 & 0.325 & 5.01187
0.531764 & 0.325 & 3.98107
0.596649 & 0.325 & 3.16228
0.669452 & 0.325 & 2.51189
0.751137 & 0.325 & 1.99526
0.84279 & 0.325 & 1.58489
0.945625 & 0.325 & 1.25893
1.06101 & 0.325 & 1
1.19047 & 0.325 & 0.794328
1.33573 & 0.325 & 0.630957
1.49872 & 0.325 & 0.501187
1.68159 & 0.325 & 0.398107
1.88677 & 0.325 & 0.316228
2.11699 & 0.325 & 0.251189
2.3753 & 0.325 & 0.199526
2.66513 & 0.325 & 0.158489
2.99033 & 0.325 & 0.125893
3.35521 & 0.325 & 0.1
3.7646 & 0.325 & 0.0794328
4.22395 & 0.325 & 0.0630957
4.73935 & 0.325 & 0.0501187
5.31764 & 0.325 & 0.0398107
5.96649 & 0.325 & 0.0316228
6.69452 & 0.325 & 0.0251189
7.51137 & 0.325 & 0.0199526
8.4279 & 0.325 & 0.0158489
9.45625 & 0.325 & 0.0125893
10.6101 & 0.325 & 0.01
11.9047 & 0.325 & 0.00794328
13.3573 & 0.325 & 0.00630957
14.9872 & 0.325 & 0.00501187
16.8159 & 0.325 & 0.00398107
18.8677 & 0.325 & 0.00316228
21.1699 & 0.325 & 0.00251189
23.753 & 0.325 & 0.00199526
26.6513 & 0.325 & 0.00158489
29.9033 & 0.325 & 0.00125893
33.5521 & 0.325 & 0.001
37.646 & 0.325 & 0.000794328
42.2395 & 0.325 & 0.000630957
47.3935 & 0.325 & 0.000501187
53.1764 & 0.325 & 0.000398107
59.6649 & 0.325 & 0.000316228
66.9452 & 0.325 & 0.000251189
75.1137 & 0.325 & 0.000199526
84.279 & 0.325 & 0.000158489
94.5625 & 0.325 & 0.000125893
106.101 & 0.325 & 0.0001
119.047 & 0.325 & 7.94328E-05
133.573 & 0.325 & 6.30957E-05
149.872 & 0.325 & 5.01187E-05
168.159 & 0.325 & 3.98107E-05
188.677 & 0.325 & 3.16228E-05
211.699 & 0.325 & 2.51189E-05
237.53 & 0.325 & 1.99526E-05
266.513 & 0.325 & 1.58489E-05
299.033 & 0.325 & 1.25893E-05
335.521 & 0.325 & 1E-05
376.46 & 0.325 & 7.94328E-06
422.395 & 0.325 & 6.30957E-06
473.935 & 0.325 & 5.01187E-06
531.764 & 0.325 & 3.98107E-06
596.649 & 0.325 & 3.16228E-06
669.452 & 0.325 & 2.51189E-06
751.137 & 0.325 & 1.99526E-06
842.79 & 0.325 & 1.58489E-06
945.625 & 0.325 & 1.25893E-06
0.106101 & 0.275 & 100
0.119047 & 0.275 & 79.4328
0.133573 & 0.275 & 63.0957
0.149872 & 0.275 & 50.1187
0.168159 & 0.275 & 39.8107
0.188677 & 0.275 & 31.6228
0.211699 & 0.275 & 25.1189
0.23753 & 0.275 & 19.9526
0.266513 & 0.275 & 15.8489
0.299033 & 0.275 & 12.5893
0.335521 & 0.275 & 10
0.37646 & 0.275 & 7.94328
0.422395 & 0.275 & 6.30957
0.473935 & 0.275 & 5.01187
0.531764 & 0.275 & 3.98107
0.596649 & 0.275 & 3.16228
0.669452 & 0.275 & 2.51189
0.751137 & 0.275 & 1.99526
0.84279 & 0.275 & 1.58489
0.945625 & 0.275 & 1.25893
1.06101 & 0.275 & 1
1.19047 & 0.275 & 0.794328
1.33573 & 0.275 & 0.630957
1.49872 & 0.275 & 0.501187
1.68159 & 0.275 & 0.398107
1.88677 & 0.275 & 0.316228
2.11699 & 0.275 & 0.251189
2.3753 & 0.275 & 0.199526
2.66513 & 0.275 & 0.158489
2.99033 & 0.275 & 0.125893
3.35521 & 0.275 & 0.1
3.7646 & 0.275 & 0.0794328
4.22395 & 0.275 & 0.0630957
4.73935 & 0.275 & 0.0501187
5.31764 & 0.275 & 0.0398107
5.96649 & 0.275 & 0.0316228
6.69452 & 0.275 & 0.0251189
7.51137 & 0.275 & 0.0199526
8.4279 & 0.275 & 0.0158489
9.45625 & 0.275 & 0.0125893
10.6101 & 0.275 & 0.01
11.9047 & 0.275 & 0.00794328
13.3573 & 0.275 & 0.00630957
14.9872 & 0.275 & 0.00501187
16.8159 & 0.275 & 0.00398107
18.8677 & 0.275 & 0.00316228
21.1699 & 0.275 & 0.00251189
23.753 & 0.275 & 0.00199526
26.6513 & 0.275 & 0.00158489
29.9033 & 0.275 & 0.00125893
33.5521 & 0.275 & 0.001
37.646 & 0.275 & 0.000794328
42.2395 & 0.275 & 0.000630957
47.3935 & 0.275 & 0.000501187
53.1764 & 0.275 & 0.000398107
59.6649 & 0.275 & 0.000316228
66.9452 & 0.275 & 0.000251189
75.1137 & 0.275 & 0.000199526
84.279 & 0.275 & 0.000158489
94.5625 & 0.275 & 0.000125893
106.101 & 0.275 & 0.0001
119.047 & 0.275 & 7.94328E-05
133.573 & 0.275 & 6.30957E-05
149.872 & 0.275 & 5.01187E-05
168.159 & 0.275 & 3.98107E-05
188.677 & 0.275 & 3.16228E-05
211.699 & 0.275 & 2.51189E-05
237.53 & 0.275 & 1.99526E-05
266.513 & 0.275 & 1.58489E-05
299.033 & 0.275 & 1.25893E-05
335.521 & 0.275 & 1E-05
376.46 & 0.275 & 7.94328E-06
422.395 & 0.275 & 6.30957E-06
473.935 & 0.275 & 5.01187E-06
531.764 & 0.275 & 3.98107E-06
596.649 & 0.275 & 3.16228E-06
669.452 & 0.275 & 2.51189E-06
751.137 & 0.275 & 1.99526E-06
842.79 & 0.275 & 1.58489E-06
945.625 & 0.275 & 1.25893E-06
0.106101 & 0.225 & 100
0.119047 & 0.225 & 79.4328
0.133573 & 0.225 & 63.0957
0.149872 & 0.225 & 50.1187
0.168159 & 0.225 & 39.8107
0.188677 & 0.225 & 31.6228
0.211699 & 0.225 & 25.1189
0.23753 & 0.225 & 19.9526
0.266513 & 0.225 & 15.8489
0.299033 & 0.225 & 12.5893
0.335521 & 0.225 & 10
0.37646 & 0.225 & 7.94328
0.422395 & 0.225 & 6.30957
0.473935 & 0.225 & 5.01187
0.531764 & 0.225 & 3.98107
0.596649 & 0.225 & 3.16228
0.669452 & 0.225 & 2.51189
0.751137 & 0.225 & 1.99526
0.84279 & 0.225 & 1.58489
0.945625 & 0.225 & 1.25893
1.06101 & 0.225 & 1
1.19047 & 0.225 & 0.794328
1.33573 & 0.225 & 0.630957
1.49872 & 0.225 & 0.501187
1.68159 & 0.225 & 0.398107
1.88677 & 0.225 & 0.316228
2.11699 & 0.225 & 0.251189
2.3753 & 0.225 & 0.199526
2.66513 & 0.225 & 0.158489
2.99033 & 0.225 & 0.125893
3.35521 & 0.225 & 0.1
3.7646 & 0.225 & 0.0794328
4.22395 & 0.225 & 0.0630957
4.73935 & 0.225 & 0.0501187
5.31764 & 0.225 & 0.0398107
5.96649 & 0.225 & 0.0316228
6.69452 & 0.225 & 0.0251189
7.51137 & 0.225 & 0.0199526
8.4279 & 0.225 & 0.0158489
9.45625 & 0.225 & 0.0125893
10.6101 & 0.225 & 0.01
11.9047 & 0.225 & 0.00794328
13.3573 & 0.225 & 0.00630957
14.9872 & 0.225 & 0.00501187
16.8159 & 0.225 & 0.00398107
18.8677 & 0.225 & 0.00316228
21.1699 & 0.225 & 0.00251189
23.753 & 0.225 & 0.00199526
26.6513 & 0.225 & 0.00158489
29.9033 & 0.225 & 0.00125893
33.5521 & 0.225 & 0.001
37.646 & 0.225 & 0.000794328
42.2395 & 0.225 & 0.000630957
47.3935 & 0.225 & 0.000501187
53.1764 & 0.225 & 0.000398107
59.6649 & 0.225 & 0.000316228
66.9452 & 0.225 & 0.000251189
75.1137 & 0.225 & 0.000199526
84.279 & 0.225 & 0.000158489
94.5625 & 0.225 & 0.000125893
106.101 & 0.225 & 0.0001
119.047 & 0.225 & 7.94328E-05
133.573 & 0.225 & 6.30957E-05
149.872 & 0.225 & 5.01187E-05
168.159 & 0.225 & 3.98107E-05
188.677 & 0.225 & 3.16228E-05
211.699 & 0.225 & 2.51189E-05
237.53 & 0.225 & 1.99526E-05
266.513 & 0.225 & 1.58489E-05
299.033 & 0.225 & 1.25893E-05
335.521 & 0.225 & 1E-05
376.46 & 0.225 & 7.94328E-06
422.395 & 0.225 & 6.30957E-06
473.935 & 0.225 & 5.01187E-06
531.764 & 0.225 & 3.98107E-06
596.649 & 0.225 & 3.16228E-06
669.452 & 0.225 & 2.51189E-06
751.137 & 0.225 & 1.99526E-06
842.79 & 0.225 & 1.58489E-06
945.625 & 0.225 & 1.25893E-06
0.106101 & 0.175 & 100
0.119047 & 0.175 & 79.4328
0.133573 & 0.175 & 63.0957
0.149872 & 0.175 & 50.1187
0.168159 & 0.175 & 39.8107
0.188677 & 0.175 & 31.6228
0.211699 & 0.175 & 25.1189
0.23753 & 0.175 & 19.9526
0.266513 & 0.175 & 15.8489
0.299033 & 0.175 & 12.5893
0.335521 & 0.175 & 10
0.37646 & 0.175 & 7.94328
0.422395 & 0.175 & 6.30957
0.473935 & 0.175 & 5.01187
0.531764 & 0.175 & 3.98107
0.596649 & 0.175 & 3.16228
0.669452 & 0.175 & 2.51189
0.751137 & 0.175 & 1.99526
0.84279 & 0.175 & 1.58489
0.945625 & 0.175 & 1.25893
1.06101 & 0.175 & 1
1.19047 & 0.175 & 0.794328
1.33573 & 0.175 & 0.630957
1.49872 & 0.175 & 0.501187
1.68159 & 0.175 & 0.398107
1.88677 & 0.175 & 0.316228
2.11699 & 0.175 & 0.251189
2.3753 & 0.175 & 0.199526
2.66513 & 0.175 & 0.158489
2.99033 & 0.175 & 0.125893
3.35521 & 0.175 & 0.1
3.7646 & 0.175 & 0.0794328
4.22395 & 0.175 & 0.0630957
4.73935 & 0.175 & 0.0501187
5.31764 & 0.175 & 0.0398107
5.96649 & 0.175 & 0.0316228
6.69452 & 0.175 & 0.0251189
7.51137 & 0.175 & 0.0199526
8.4279 & 0.175 & 0.0158489
9.45625 & 0.175 & 0.0125893
10.6101 & 0.175 & 0.01
11.9047 & 0.175 & 0.00794328
13.3573 & 0.175 & 0.00630957
14.9872 & 0.175 & 0.00501187
16.8159 & 0.175 & 0.00398107
18.8677 & 0.175 & 0.00316228
21.1699 & 0.175 & 0.00251189
23.753 & 0.175 & 0.00199526
26.6513 & 0.175 & 0.00158489
29.9033 & 0.175 & 0.00125893
33.5521 & 0.175 & 0.001
37.646 & 0.175 & 0.000794328
42.2395 & 0.175 & 0.000630957
47.3935 & 0.175 & 0.000501187
53.1764 & 0.175 & 0.000398107
59.6649 & 0.175 & 0.000316228
66.9452 & 0.175 & 0.000251189
75.1137 & 0.175 & 0.000199526
84.279 & 0.175 & 0.000158489
94.5625 & 0.175 & 0.000125893
106.101 & 0.175 & 0.0001
119.047 & 0.175 & 7.94328E-05
133.573 & 0.175 & 6.30957E-05
149.872 & 0.175 & 5.01187E-05
168.159 & 0.175 & 3.98107E-05
188.677 & 0.175 & 3.16228E-05
211.699 & 0.175 & 2.51189E-05
237.53 & 0.175 & 1.99526E-05
266.513 & 0.175 & 1.58489E-05
299.033 & 0.175 & 1.25893E-05
335.521 & 0.175 & 1E-05
376.46 & 0.175 & 7.94328E-06
422.395 & 0.175 & 6.30957E-06
473.935 & 0.175 & 5.01187E-06
531.764 & 0.175 & 3.98107E-06
596.649 & 0.175 & 3.16228E-06
669.452 & 0.175 & 2.51189E-06
751.137 & 0.175 & 1.99526E-06
842.79 & 0.175 & 1.58489E-06
945.625 & 0.175 & 1.25893E-06
0.106101 & 0.125 & 100
0.119047 & 0.125 & 79.4328
0.133573 & 0.125 & 63.0957
0.149872 & 0.125 & 50.1187
0.168159 & 0.125 & 39.8107
0.188677 & 0.125 & 31.6228
0.211699 & 0.125 & 25.1189
0.23753 & 0.125 & 19.9526
0.266513 & 0.125 & 15.8489
0.299033 & 0.125 & 12.5893
0.335521 & 0.125 & 10
0.37646 & 0.125 & 7.94328
0.422395 & 0.125 & 6.30957
0.473935 & 0.125 & 5.01187
0.531764 & 0.125 & 3.98107
0.596649 & 0.125 & 3.16228
0.669452 & 0.125 & 2.51189
0.751137 & 0.125 & 1.99526
0.84279 & 0.125 & 1.58489
0.945625 & 0.125 & 1.25893
1.06101 & 0.125 & 1
1.19047 & 0.125 & 0.794328
1.33573 & 0.125 & 0.630957
1.49872 & 0.125 & 0.501187
1.68159 & 0.125 & 0.398107
1.88677 & 0.125 & 0.316228
2.11699 & 0.125 & 0.251189
2.3753 & 0.125 & 0.199526
2.66513 & 0.125 & 0.158489
2.99033 & 0.125 & 0.125893
3.35521 & 0.125 & 0.1
3.7646 & 0.125 & 0.0794328
4.22395 & 0.125 & 0.0630957
4.73935 & 0.125 & 0.0501187
5.31764 & 0.125 & 0.0398107
5.96649 & 0.125 & 0.0316228
6.69452 & 0.125 & 0.0251189
7.51137 & 0.125 & 0.0199526
8.4279 & 0.125 & 0.0158489
9.45625 & 0.125 & 0.0125893
10.6101 & 0.125 & 0.01
11.9047 & 0.125 & 0.00794328
13.3573 & 0.125 & 0.00630957
14.9872 & 0.125 & 0.00501187
16.8159 & 0.125 & 0.00398107
18.8677 & 0.125 & 0.00316228
21.1699 & 0.125 & 0.00251189
23.753 & 0.125 & 0.00199526
26.6513 & 0.125 & 0.00158489
29.9033 & 0.125 & 0.00125893
33.5521 & 0.125 & 0.001
37.646 & 0.125 & 0.000794328
42.2395 & 0.125 & 0.000630957
47.3935 & 0.125 & 0.000501187
53.1764 & 0.125 & 0.000398107
59.6649 & 0.125 & 0.000316228
66.9452 & 0.125 & 0.000251189
75.1137 & 0.125 & 0.000199526
84.279 & 0.125 & 0.000158489
94.5625 & 0.125 & 0.000125893
106.101 & 0.125 & 0.0001
119.047 & 0.125 & 7.94328E-05
133.573 & 0.125 & 6.30957E-05
149.872 & 0.125 & 5.01187E-05
168.159 & 0.125 & 3.98107E-05
188.677 & 0.125 & 3.16228E-05
211.699 & 0.125 & 2.51189E-05
237.53 & 0.125 & 1.99526E-05
266.513 & 0.125 & 1.58489E-05
299.033 & 0.125 & 1.25893E-05
335.521 & 0.125 & 1E-05
376.46 & 0.125 & 7.94328E-06
422.395 & 0.125 & 6.30957E-06
473.935 & 0.125 & 5.01187E-06
531.764 & 0.125 & 3.98107E-06
596.649 & 0.125 & 3.16228E-06
669.452 & 0.125 & 2.51189E-06
751.137 & 0.125 & 1.99526E-06
842.79 & 0.125 & 1.58489E-06
945.625 & 0.125 & 1.25893E-06
0.106101 & 0.075 & 100
0.119047 & 0.075 & 79.4328
0.133573 & 0.075 & 63.0957
0.149872 & 0.075 & 50.1187
0.168159 & 0.075 & 39.8107
0.188677 & 0.075 & 31.6228
0.211699 & 0.075 & 25.1189
0.23753 & 0.075 & 19.9526
0.266513 & 0.075 & 15.8489
0.299033 & 0.075 & 12.5893
0.335521 & 0.075 & 10
0.37646 & 0.075 & 7.94328
0.422395 & 0.075 & 6.30957
0.473935 & 0.075 & 5.01187
0.531764 & 0.075 & 3.98107
0.596649 & 0.075 & 3.16228
0.669452 & 0.075 & 2.51189
0.751137 & 0.075 & 1.99526
0.84279 & 0.075 & 1.58489
0.945625 & 0.075 & 1.25893
1.06101 & 0.075 & 1
1.19047 & 0.075 & 0.794328
1.33573 & 0.075 & 0.630957
1.49872 & 0.075 & 0.501187
1.68159 & 0.075 & 0.398107
1.88677 & 0.075 & 0.316228
2.11699 & 0.075 & 0.251189
2.3753 & 0.075 & 0.199526
2.66513 & 0.075 & 0.158489
2.99033 & 0.075 & 0.125893
3.35521 & 0.075 & 0.1
3.7646 & 0.075 & 0.0794328
4.22395 & 0.075 & 0.0630957
4.73935 & 0.075 & 0.0501187
5.31764 & 0.075 & 0.0398107
5.96649 & 0.075 & 0.0316228
6.69452 & 0.075 & 0.0251189
7.51137 & 0.075 & 0.0199526
8.4279 & 0.075 & 0.0158489
9.45625 & 0.075 & 0.0125893
10.6101 & 0.075 & 0.01
11.9047 & 0.075 & 0.00794328
13.3573 & 0.075 & 0.00630957
14.9872 & 0.075 & 0.00501187
16.8159 & 0.075 & 0.00398107
18.8677 & 0.075 & 0.00316228
21.1699 & 0.075 & 0.00251189
23.753 & 0.075 & 0.00199526
26.6513 & 0.075 & 0.00158489
29.9033 & 0.075 & 0.00125893
33.5521 & 0.075 & 0.001
37.646 & 0.075 & 0.000794328
42.2395 & 0.075 & 0.000630957
47.3935 & 0.075 & 0.000501187
53.1764 & 0.075 & 0.000398107
59.6649 & 0.075 & 0.000316228
66.9452 & 0.075 & 0.000251189
75.1137 & 0.075 & 0.000199526
84.279 & 0.075 & 0.000158489
94.5625 & 0.075 & 0.000125893
106.101 & 0.075 & 0.0001
119.047 & 0.075 & 7.94328E-05
133.573 & 0.075 & 6.30957E-05
149.872 & 0.075 & 5.01187E-05
168.159 & 0.075 & 3.98107E-05
188.677 & 0.075 & 3.16228E-05
211.699 & 0.075 & 2.51189E-05
237.53 & 0.075 & 1.99526E-05
